UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
1355,L48534,1,298.6,310.0,1334,48.0,42,0,0,0,0,0,0
1356,M16215,2,298.6,310.0,1681,35.5,44,0,0,0,0,0,0
1357,L48536,1,298.6,309.9,1593,37.4,47,0,0,0,0,0,0
1358,L48537,1,298.6,309.9,1461,45.7,49,0,0,0,0,0,0
1359,M16218,2,298.7,310.1,1693,31.9,51,0,0,0,0,0,0
1360,L48539,1,298.7,310.2,1404,50.3,54,0,0,0,0,0,0
1361,H30774,0,298.8,310.2,1707,27.6,56,0,0,0,0,0,0
1362,M16221,2,298.6,310.1,1458,41.9,61,0,0,0,0,0,0
1363,L48542,1,298.6,310.0,1517,41.2,64,0,0,0,0,0,0
1364,L48543,1,298.7,310.1,1433,54.6,66,0,0,0,0,0,0
1365,L48544,1,298.7,310.2,1566,33.1,68,0,0,0,0,0,0
1366,L48545,1,298.7,310.1,1676,33.5,70,0,0,0,0,0,0
1367,M16226,2,298.7,310.1,1368,56.8,72,0,0,0,0,0,0
1368,M16227,2,298.8,310.2,1581,37.5,75,0,0,0,0,0,0
1369,H30782,0,298.8,310.3,1708,27.1,78,0,0,0,0,0,0
1370,M16229,2,298.7,310.3,1481,41.5,83,0,0,0,0,0,0
1371,L48550,1,298.7,310.3,1451,40.0,86,0,0,0,0,0,0
1372,M16231,2,298.7,310.3,1495,38.7,88,0,0,0,0,0,0
1373,M16232,2,298.8,310.3,1573,41.8,91,0,0,0,0,0,0
1374,M16233,2,298.8,310.3,1366,59.0,94,0,0,0,0,0,0
1375,L48554,1,298.8,310.3,1553,36.8,97,0,0,0,0,0,0
1376,M16235,2,298.8,310.3,1528,37.1,99,0,0,0,0,0,0
1377,M16236,2,298.8,310.2,1527,31.2,102,0,0,0,0,0,0
1378,L48557,1,298.8,310.2,1461,46.7,105,0,0,0,0,0,0
1379,H30792,0,298.8,310.2,1455,44.9,107,0,0,0,0,0,0
1380,L48559,1,298.7,310.1,1620,34.8,112,0,0,0,0,0,0
1381,L48560,1,298.7,310.1,1786,27.7,114,0,0,0,0,0,0
1382,M16241,2,298.8,310.2,1583,35.7,116,0,0,0,0,0,0
1383,L48562,1,298.8,310.1,1653,30.3,119,0,0,0,0,0,0
1384,M16243,2,298.9,310.2,1331,49.0,121,0,0,0,0,0,0
1385,L48564,1,298.9,310.3,1484,43.8,124,0,0,0,0,0,0
1386,M16245,2,298.9,310.2,1603,36.1,126,0,0,0,0,0,0
1387,L48566,1,298.9,310.2,1445,40.0,129,0,0,0,0,0,0
1388,L48567,1,298.9,310.1,1823,26.1,131,0,0,0,0,0,0
1389,H30802,0,298.9,310.1,1491,45.3,133,0,0,0,0,0,0
1390,L48569,1,298.9,310.2,1533,42.8,138,0,0,0,0,0,0
1391,L48570,1,298.9,310.2,1409,54.8,140,0,0,0,0,0,0
1392,L48571,1,298.9,310.2,2737,8.8,142,1,0,0,1,0,0
1393,M16252,2,299.0,310.3,1494,46.6,144,0,0,0,0,0,0
1394,L48573,1,299.1,310.4,1594,33.3,147,0,0,0,0,0,0
1395,L48574,1,299.1,310.4,1527,44.0,149,0,0,0,0,0,0
1396,L48575,1,299.1,310.4,1452,39.7,151,0,0,0,0,0,0
1397,L48576,1,299.0,310.3,1483,39.2,153,0,0,0,0,0,0
1398,L48577,1,299.1,310.2,1569,38.2,155,0,0,0,0,0,0
1399,L48578,1,299.1,310.3,1472,46.6,157,0,0,0,0,0,0
1400,L48579,1,299.0,310.2,1533,43.5,159,0,0,0,0,0,0
1401,H30814,0,298.9,310.1,1366,62.7,161,0,0,0,0,0,0
1402,H30815,0,298.9,310.2,1532,37.7,166,0,0,0,0,0,0
1403,M16262,2,298.9,310.1,1313,56.8,171,0,0,0,0,0,0
1404,L48583,1,299.0,310.2,1372,48.0,174,0,0,0,0,0,0
1405,M16264,2,298.9,310.1,1555,40.6,176,0,0,0,0,0,0
1406,L48585,1,298.9,310.1,1394,42.7,179,0,0,0,0,0,0
1407,L48586,1,298.9,310.1,1442,48.0,181,0,0,0,0,0,0
1408,L48587,1,298.9,310.0,1564,33.8,183,0,0,0,0,0,0
1409,L48588,1,298.9,310.0,1452,48.9,185,0,0,0,0,0,0
1410,L48589,1,298.9,310.1,1466,42.5,187,0,0,0,0,0,0
1411,M16270,2,298.9,310.1,1469,53.2,189,0,0,0,0,0,0
1412,L48591,1,298.9,310.1,1944,23.4,192,0,0,0,0,0,0
1413,M16272,2,298.8,309.9,1415,53.2,194,0,0,0,0,0,0
1414,M16273,2,298.7,309.8,1528,36.7,197,0,0,0,0,0,0
1415,M16274,2,298.7,309.8,1570,42.1,200,0,0,0,0,0,0
1416,L48595,1,298.7,309.9,1617,33.0,203,0,0,0,0,0,0
1417,M16276,2,298.7,309.9,2083,18.2,205,0,0,0,0,0,0
1418,L48597,1,298.7,309.9,1541,38.5,208,0,0,0,0,0,0
1419,L48598,1,298.8,309.9,1320,47.4,210,0,0,0,0,0,0
1420,L48599,1,298.7,309.8,1354,53.3,212,1,0,0,0,1,0
1421,M16280,2,298.8,309.9,1495,35.2,214,0,0,0,0,0,0
1422,L48601,1,298.7,309.8,1589,31.8,217,0,0,0,0,0,0
1423,L48602,1,298.7,309.8,1530,35.5,0,0,0,0,0,0,0
1424,L48603,1,298.7,309.8,1539,33.4,2,0,0,0,0,0,0
1425,L48604,1,298.7,309.7,1462,46.8,4,0,0,0,0,0,0
1426,L48605,1,298.6,309.7,1356,54.0,6,0,0,0,0,0,0
1427,M16286,2,298.7,309.7,1622,34.6,8,0,0,0,0,0,0
1428,L48607,1,298.7,309.8,1394,40.3,11,0,0,0,0,0,0
1429,L48608,1,298.8,309.9,1568,33.7,13,0,0,0,0,0,0
1430,M16289,2,298.9,310.0,1456,43.8,15,0,0,0,0,0,0
1431,L48610,1,298.9,310.0,1378,49.3,18,0,0,0,0,0,0
1432,M16291,2,298.9,309.9,1404,41.4,20,0,0,0,0,0,0
1433,L48612,1,298.8,309.8,1437,42.8,23,0,0,0,0,0,0
1434,L48613,1,298.8,309.8,1363,44.0,25,0,0,0,0,0,0
1435,M16294,2,298.8,309.8,1377,49.6,27,0,0,0,0,0,0
1436,H30849,0,298.8,309.9,1526,42.1,30,0,0,0,0,0,0
1437,H30850,0,298.8,309.8,1510,44.2,35,0,0,0,0,0,0
1438,H30851,0,298.8,309.9,1439,45.2,40,1,0,0,0,0,0
1439,L48618,1,298.8,309.9,1482,39.1,45,0,0,0,0,0,0
1440,M16299,2,298.8,309.8,1534,37.0,47,0,0,0,0,0,0
1441,M16300,2,298.8,309.9,1741,27.7,50,0,0,0,0,0,0
1442,L48621,1,298.8,309.9,1550,38.8,53,0,0,0,0,0,0
1443,M16302,2,298.8,310.0,1486,38.5,55,0,0,0,0,0,0
1444,L48623,1,298.9,310.1,1602,38.2,58,0,0,0,0,0,0
1445,L48624,1,299.0,310.2,1477,37.9,60,0,0,0,0,0,0
1446,L48625,1,299.0,310.1,1618,29.2,62,0,0,0,0,0,0
1447,M16306,2,299.0,310.2,1628,35.8,64,0,0,0,0,0,0
1448,M16307,2,299.0,310.3,1662,33.6,67,0,0,0,0,0,0
1449,M16308,2,299.0,310.3,1657,31.0,70,0,0,0,0,0,0
1450,H30863,0,299.0,310.4,1677,30.8,73,0,0,0,0,0,0
1451,M16310,2,299.0,310.3,1447,39.9,78,0,0,0,0,0,0
1452,L48631,1,298.9,310.4,1831,25.4,81,0,0,0,0,0,0
1453,L48632,1,299.0,310.3,1584,34.4,83,0,0,0,0,0,0
1454,L48633,1,299.1,310.4,1450,40.9,85,0,0,0,0,0,0
1455,L48634,1,299.1,310.4,1428,46.9,87,0,0,0,0,0,0
1456,L48635,1,299.0,310.4,1382,53.0,89,0,0,0,0,0,0
1457,L48636,1,299.0,310.3,1501,43.0,91,0,0,0,0,0,0
1458,L48637,1,299.0,310.3,1475,42.4,93,0,0,0,0,0,0
1459,L48638,1,298.9,310.3,1364,54.0,95,0,0,0,0,0,0
1460,L48639,1,299.0,310.3,1472,36.1,97,0,0,0,0,0,0
1461,L48640,1,299.0,310.3,1437,47.8,99,0,0,0,0,0,0
1462,L48641,1,298.9,310.2,1491,45.1,101,0,0,0,0,0,0
1463,L48642,1,298.9,310.2,1706,27.6,103,0,0,0,0,0,0
1464,L48643,1,298.8,310.1,1607,39.5,105,0,0,0,0,0,0
1465,L48644,1,298.8,310.0,1412,46.3,107,0,0,0,0,0,0
1466,L48645,1,298.7,309.8,1546,40.9,109,0,0,0,0,0,0
1467,L48646,1,298.7,309.8,1365,50.5,111,0,0,0,0,0,0
1468,L48647,1,298.6,309.8,1544,30.2,113,0,0,0,0,0,0
1469,M16328,2,298.6,309.8,1419,44.9,115,0,0,0,0,0,0
1470,L48649,1,298.6,309.8,1497,41.6,118,0,0,0,0,0,0
1471,L48650,1,298.5,309.7,1437,42.6,120,0,0,0,0,0,0
1472,L48651,1,298.5,309.6,1421,53.6,122,0,0,0,0,0,0
1473,M16332,2,298.5,309.6,1438,44.5,124,0,0,0,0,0,0
1474,M16333,2,298.5,309.5,1315,48.9,127,0,0,0,0,0,0
1475,M16334,2,298.5,309.5,1366,61.9,130,0,0,0,0,0,0
1476,M16335,2,298.4,309.5,1519,35.4,133,0,0,0,0,0,0
1477,L48656,1,298.4,309.5,1692,28.3,136,0,0,0,0,0,0
1478,L48657,1,298.3,309.4,1570,35.6,138,0,0,0,0,0,0
1479,L48658,1,298.3,309.4,1568,35.8,140,0,0,0,0,0,0
1480,L48659,1,298.2,309.3,1355,43.8,142,0,0,0,0,0,0
1481,M16340,2,298.2,309.3,2056,18.7,144,0,0,0,0,0,0
1482,M16341,2,298.2,309.2,1332,60.2,147,0,0,0,0,0,0
1483,M16342,2,298.1,309.1,1448,52.5,150,0,0,0,0,0,0
1484,L48663,1,298.0,308.9,1578,35.6,153,0,0,0,0,0,0
1485,M16344,2,298.0,309.0,1562,39.2,155,0,0,0,0,0,0
1486,M16345,2,298.1,309.0,1976,19.3,158,0,0,0,0,0,0
1487,M16346,2,298.2,309.2,1524,34.6,161,0,0,0,0,0,0
1488,L48667,1,298.2,309.1,1429,48.5,164,0,0,0,0,0,0
1489,L48668,1,298.2,309.1,1568,36.3,166,0,0,0,0,0,0
1490,M16349,2,298.2,309.0,1723,26.6,168,0,0,0,0,0,0
1491,L48670,1,298.2,309.0,1341,43.8,171,0,0,0,0,0,0
1492,M16351,2,298.1,308.9,1353,46.2,173,0,0,0,0,0,0
1493,M16352,2,298.0,308.7,1479,58.5,176,1,0,0,1,0,0
1494,L48673,1,298.0,308.8,1496,44.9,179,0,0,0,0,0,0
1495,M16354,2,298.0,308.7,1377,48.5,181,0,0,0,0,0,0
1496,H30909,0,297.9,308.5,1383,44.6,184,0,0,0,0,0,0
1497,L48676,1,298.0,308.7,1268,69.4,189,1,0,0,1,1,0
1498,L48677,1,298.0,308.7,1629,34.3,191,0,0,0,0,0,0
1499,L48678,1,298.0,308.8,1790,27.2,193,0,0,0,0,0,0
1500,M16359,2,298.1,308.8,2206,16.3,195,0,0,0,0,0,0
1501,M16360,2,298.0,308.7,2101,17.4,198,0,0,0,0,0,0
1502,M16361,2,298.0,308.7,1436,48.2,201,0,0,0,0,0,0
1503,L48682,1,298.0,308.7,1462,48.2,204,0,0,0,0,0,0
1504,L48683,1,298.0,308.7,1771,26.2,206,0,0,0,0,0,0
1505,L48684,1,298.0,308.7,1506,47.0,208,0,0,0,0,0,0
1506,L48685,1,298.0,308.7,1626,36.7,210,0,0,0,0,0,0
1507,L48686,1,298.0,308.8,1610,33.7,212,0,0,0,0,0,0
1508,M16367,2,298.0,308.6,1376,55.7,214,0,0,0,0,0,0
1509,M16368,2,298.0,308.6,1507,37.3,217,0,0,0,0,0,0
1510,L48689,1,298.0,308.5,1429,37.7,220,1,1,0,0,0,0
1511,M16370,2,298.1,308.7,1547,38.9,0,0,0,0,0,0,0
1512,L48691,1,298.1,308.7,1642,30.3,3,0,0,0,0,0,0
1513,H30926,0,298.0,308.7,1503,36.3,5,0,0,0,0,0,0
1514,L48693,1,298.1,308.7,1568,32.9,10,0,0,0,0,0,0
1515,M16374,2,298.1,308.8,1628,37.6,12,0,0,0,0,0,0
1516,M16375,2,298.2,308.9,1614,35.5,15,0,0,0,0,0,0
1517,L48696,1,298.2,308.9,1278,54.0,18,0,0,0,0,0,0
1518,M16377,2,298.2,308.9,1408,38.8,20,0,0,0,0,0,0
1519,H30932,0,298.2,309.0,1371,55.7,23,0,0,0,0,0,0
1520,M16379,2,298.2,308.9,1512,38.5,28,0,0,0,0,0,0
1521,L48700,1,298.3,309.1,1472,40.1,31,0,0,0,0,0,0
1522,M16381,2,298.2,308.9,1585,34.3,33,0,0,0,0,0,0
1523,H30936,0,298.2,309.0,1562,37.7,36,0,0,0,0,0,0
1524,L48703,1,298.3,309.0,1519,36.9,41,0,0,0,0,0,0
1525,L48704,1,298.2,309.0,1601,35.8,43,0,0,0,0,0,0
1526,L48705,1,298.2,309.0,2449,13.8,45,0,0,0,0,0,0
1527,L48706,1,298.1,309.0,1787,27.6,47,0,0,0,0,0,0
1528,H30941,0,298.1,309.1,1425,44.5,49,0,0,0,0,0,0
1529,L48708,1,298.1,309.0,1559,34.0,54,0,0,0,0,0,0
1530,L48709,1,298.1,309.0,1557,36.0,56,0,0,0,0,0,0
1531,L48710,1,298.1,309.0,1497,40.5,58,0,0,0,0,0,0
1532,H30945,0,298.1,309.0,1438,41.4,60,0,0,0,0,0,0
1533,M16392,2,298.1,308.9,1417,39.2,65,0,0,0,0,0,0
1534,M16393,2,298.0,308.9,1339,51.4,68,0,0,0,0,0,0
1535,L48714,1,298.0,308.8,1757,29.1,71,0,0,0,0,0,0
1536,L48715,1,298.0,308.8,1581,36.1,73,0,0,0,0,0,0
1537,M16396,2,298.2,308.9,1326,54.4,75,0,0,0,0,0,0
1538,M16397,2,298.4,309.1,1467,39.6,78,0,0,0,0,0,0
1539,L48718,1,298.4,309.1,1798,29.6,81,0,0,0,0,0,0
1540,M16399,2,298.5,309.2,1449,46.4,83,0,0,0,0,0,0
1541,M16400,2,298.4,309.1,1525,39.3,86,0,0,0,0,0,0
1542,L48721,1,298.4,309.0,2304,15.1,89,0,0,0,0,0,0
1543,L48722,1,298.3,308.9,1379,54.7,91,0,0,0,0,0,0
1544,L48723,1,298.4,308.9,1628,34.9,93,0,0,0,0,0,0
1545,L48724,1,298.4,309.0,1474,52.7,95,0,0,0,0,0,0
1546,M16405,2,298.4,309.0,1544,38.8,97,0,0,0,0,0,0
1547,L48726,1,298.4,308.9,1391,48.4,100,0,0,0,0,0,0
1548,L48727,1,298.3,308.9,1348,55.5,102,0,0,0,0,0,0
1549,M16408,2,298.3,308.8,1349,52.1,104,0,0,0,0,0,0
1550,L48729,1,298.4,308.9,1706,29.5,107,0,0,0,0,0,0
1551,L48730,1,298.4,308.9,1638,32.4,109,0,0,0,0,0,0
1552,L48731,1,298.4,308.8,1458,40.1,111,0,0,0,0,0,0
1553,L48732,1,298.5,308.9,1781,27.8,113,0,0,0,0,0,0
1554,L48733,1,298.5,308.8,1332,59.1,115,0,0,0,0,0,0
1555,M16414,2,298.4,308.7,1584,31.7,117,0,0,0,0,0,0
1556,L48735,1,298.4,308.6,1491,42.0,120,0,0,0,0,0,0
1557,H30970,0,298.4,308.5,1398,47.1,122,0,0,0,0,0,0
1558,L48737,1,298.3,308.4,1585,30.6,127,0,0,0,0,0,0
1559,M16418,2,298.2,308.3,1476,43.5,129,0,0,0,0,0,0
1560,L48739,1,298.2,308.3,1458,41.8,132,0,0,0,0,0,0
1561,M16420,2,298.2,308.4,1510,39.9,134,0,0,0,0,0,0
1562,L48741,1,298.2,308.4,1388,53.8,137,0,0,0,0,0,0
1563,L48742,1,298.2,308.3,2216,16.8,139,0,0,0,0,0,0
1564,L48743,1,298.2,308.3,1402,51.0,141,0,0,0,0,0,0
1565,M16424,2,298.0,308.2,2090,19.0,143,0,0,0,0,0,0
1566,L48745,1,298.0,308.2,1459,42.1,146,0,0,0,0,0,0
1567,M16426,2,298.0,308.1,1403,44.8,148,0,0,0,0,0,0
1568,L48747,1,298.1,308.2,1521,39.3,151,0,0,0,0,0,0
1569,L48748,1,298.2,308.2,1407,47.1,153,0,0,0,0,0,0
1570,M16429,2,298.1,308.2,1654,35.3,155,0,0,0,0,0,0
1571,L48750,1,298.2,308.4,1452,43.5,158,0,0,0,0,0,0
1572,L48751,1,298.3,308.4,1528,37.3,160,0,0,0,0,0,0
1573,L48752,1,298.2,308.3,1230,59.6,162,0,0,0,0,0,0
1574,L48753,1,298.2,308.2,1466,42.4,164,0,0,0,0,0,0
1575,L48754,1,298.2,308.2,1478,50.1,166,0,0,0,0,0,0
1576,L48755,1,298.2,308.3,2057,18.0,168,0,0,0,0,0,0
1577,L48756,1,298.3,308.4,1490,41.7,170,0,0,0,0,0,0
1578,L48757,1,298.3,308.4,1484,43.4,172,0,0,0,0,0,0
1579,L48758,1,298.3,308.4,1593,37.0,174,0,0,0,0,0,0
1580,L48759,1,298.3,308.3,1444,43.8,176,0,0,0,0,0,0
1581,M16440,2,298.3,308.4,1444,47.5,178,0,0,0,0,0,0
1582,M16441,2,298.2,308.3,1560,33.0,181,0,0,0,0,0,0
1583,H30996,0,298.1,308.3,1530,42.0,184,0,0,0,0,0,0
1584,L48763,1,298.2,308.4,1310,61.0,189,1,0,0,0,1,0
1585,M16444,2,298.2,308.3,1639,33.3,191,0,0,0,0,0,0
1586,L48765,1,298.2,308.3,1400,48.7,194,0,0,0,0,0,0
1587,M16446,2,298.3,308.4,1486,44.2,196,0,0,0,0,0,0
1588,M16447,2,298.2,308.3,1448,43.3,199,0,0,0,0,0,0
1589,L48768,1,298.2,308.3,1688,32.0,202,0,0,0,0,0,0
1590,M16449,2,298.1,308.3,1453,41.5,204,0,0,0,0,0,0
1591,L48770,1,298.2,308.4,1497,37.7,207,0,0,0,0,0,0
1592,L48771,1,298.2,308.4,1355,49.4,209,0,0,0,0,0,0
1593,L48772,1,298.1,308.4,1592,38.2,211,0,0,0,0,0,0
1594,L48773,1,298.0,308.3,1544,34.7,213,0,0,0,0,0,0
1595,M16454,2,298.0,308.2,1373,51.2,215,0,0,0,0,0,0
1596,L48775,1,298.0,308.2,1365,52.9,218,1,0,0,0,1,0
1597,L48776,1,298.0,308.1,1877,24.3,0,0,0,0,0,0,0
1598,L48777,1,297.9,308.1,1531,40.8,2,0,0,0,0,0,0
1599,L48778,1,297.9,308.0,1501,36.7,4,0,0,0,0,0,0
1600,L48779,1,297.9,308.0,1490,46.2,6,0,0,0,0,0,0
1601,M16460,2,297.8,307.8,1543,43.7,8,0,0,0,0,0,0
1602,L48781,1,297.8,307.8,1597,38.2,11,0,0,0,0,0,0
1603,H31016,0,297.8,307.9,1600,33.5,13,0,0,0,0,0,0
1604,M16463,2,297.8,307.8,1622,32.1,18,0,0,0,0,0,0
1605,L48784,1,297.8,307.8,1452,39.8,21,0,0,0,0,0,0
1606,L48785,1,297.8,307.8,1396,42.5,23,0,0,0,0,0,0
1607,L48786,1,297.8,307.7,1505,39.7,25,0,0,0,0,0,0
1608,L48787,1,297.8,307.8,1412,48.3,27,0,0,0,0,0,0
1609,L48788,1,297.8,307.7,1393,38.0,29,0,0,0,0,0,0
1610,L48789,1,297.7,307.7,1581,34.9,31,0,0,0,0,0,0
1611,L48790,1,297.8,307.8,1573,37.9,33,0,0,0,0,0,0
1612,M16471,2,297.8,307.9,1726,27.3,35,0,0,0,0,0,0
1613,M16472,2,297.9,307.9,1540,39.8,38,0,0,0,0,0,0
1614,L48793,1,297.9,308.0,1296,62.9,41,0,0,0,0,0,0
1615,M16474,2,297.8,307.9,1802,25.8,43,0,0,0,0,0,0
1616,L48795,1,297.8,307.9,1447,48.6,46,0,0,0,0,0,0
1617,H31030,0,297.8,307.8,1662,30.7,48,0,0,0,0,0,0
1618,L48797,1,297.8,307.8,1563,34.3,53,0,0,0,0,0,0
1619,L48798,1,297.9,307.8,1286,59.5,55,0,0,0,0,0,0
1620,L48799,1,297.9,307.7,1590,34.6,57,0,0,0,0,0,0
1621,L48800,1,297.9,307.7,1492,43.7,59,0,0,0,0,0,0
1622,L48801,1,297.7,307.6,1844,21.9,61,0,0,0,0,0,0
1623,H31036,0,297.7,307.6,1538,38.3,63,0,0,0,0,0,0
1624,L48803,1,297.7,307.6,1921,22.9,68,0,0,0,0,0,0
1625,M16484,2,297.8,307.8,1310,57.9,70,0,0,0,0,0,0
1626,L48805,1,297.9,307.8,1365,46.9,73,0,0,0,0,0,0
1627,M16486,2,297.9,307.8,1303,59.3,75,0,0,0,0,0,0
1628,L48807,1,297.9,307.8,1499,37.5,78,0,0,0,0,0,0
1629,L48808,1,297.9,307.8,1451,38.2,80,0,0,0,0,0,0
1630,M16489,2,297.9,307.9,1336,54.4,82,0,0,0,0,0,0
1631,L48810,1,297.9,307.9,1412,44.5,85,0,0,0,0,0,0
1632,L48811,1,298.0,308.0,1433,39.2,87,0,0,0,0,0,0
1633,L48812,1,297.9,307.9,1426,43.6,89,0,0,0,0,0,0
1634,L48813,1,297.9,307.9,1476,45.2,91,0,0,0,0,0,0
1635,H31048,0,297.9,307.9,1406,58.5,93,0,0,0,0,0,0
1636,L48815,1,297.8,307.8,1383,56.5,98,0,0,0,0,0,0
1637,L48816,1,297.9,307.8,1505,37.3,100,0,0,0,0,0,0
1638,L48817,1,297.9,307.8,1665,33.9,102,0,0,0,0,0,0
1639,L48818,1,297.9,307.8,1397,45.0,104,0,0,0,0,0,0
1640,M16499,2,297.9,307.8,1450,43.5,106,0,0,0,0,0,0
1641,L48820,1,298.0,307.8,1567,36.4,109,0,0,0,0,0,0
1642,M16501,2,298.0,308.0,1555,37.0,111,0,0,0,0,0,0
1643,H31056,0,298.0,307.8,1588,35.4,114,0,0,0,0,0,0
1644,L48823,1,298.0,307.8,1453,37.7,119,0,0,0,0,0,0
1645,L48824,1,298.0,307.8,1622,33.3,121,0,0,0,0,0,0
1646,L48825,1,297.9,307.8,1538,38.5,123,0,0,0,0,0,0
1647,M16506,2,297.9,307.7,1527,42.8,125,0,0,0,0,0,0
1648,L48827,1,297.8,307.8,1761,28.9,128,0,0,0,0,0,0
1649,L48828,1,297.9,307.8,1373,50.2,130,0,0,0,0,0,0
1650,H31063,0,298.0,307.9,1482,37.8,132,0,0,0,0,0,0
1651,M16510,2,298.0,307.9,1417,51.0,137,0,0,0,0,0,0
1652,L48831,1,298.0,307.8,1414,51.7,140,0,0,0,0,0,0
1653,H31066,0,297.9,307.8,1635,34.0,142,0,0,0,0,0,0
1654,L48833,1,298.0,307.8,1386,57.3,147,0,0,0,0,0,0
1655,L48834,1,298.2,308.1,1379,62.3,149,0,0,0,0,0,0
1656,M16515,2,298.2,308.0,1577,35.9,151,0,0,0,0,0,0
1657,L48836,1,298.2,308.1,1532,42.5,154,0,0,0,0,0,0
1658,M16517,2,298.1,308.0,1374,48.8,156,0,0,0,0,0,0
1659,H31072,0,298.1,308.0,1570,35.3,159,0,0,0,0,0,0
1660,L48839,1,298.1,308.0,1697,31.0,164,0,0,0,0,0,0
1661,L48840,1,298.2,308.0,1499,44.1,166,0,0,0,0,0,0
1662,M16521,2,298.2,308.0,1411,47.2,168,0,0,0,0,0,0
1663,H31076,0,298.2,307.9,1462,45.5,171,0,0,0,0,0,0
1664,M16523,2,298.1,307.9,1759,28.6,176,0,0,0,0,0,0
1665,L48844,1,298.2,308.0,1535,38.0,179,0,0,0,0,0,0
1666,H31079,0,298.2,307.9,1491,39.7,181,0,0,0,0,0,0
1667,L48846,1,298.2,307.9,1551,36.0,186,0,0,0,0,0,0
1668,L48847,1,298.2,307.9,1769,27.2,188,0,0,0,0,0,0
1669,L48848,1,298.2,307.9,1551,34.1,190,0,0,0,0,0,0
1670,L48849,1,298.2,307.9,1544,31.4,192,0,0,0,0,0,0
1671,L48850,1,298.2,307.8,1528,31.1,194,0,0,0,0,0,0
1672,L48851,1,298.1,307.9,1614,35.8,196,0,0,0,0,0,0
1673,L48852,1,298.1,307.8,1432,49.8,198,0,0,0,0,0,0
1674,M16533,2,298.1,307.8,1384,43.7,200,0,0,0,0,0,0
1675,L48854,1,298.1,307.8,1540,37.8,203,0,0,0,0,0,0
1676,L48855,1,298.0,307.7,1407,43.9,205,0,0,0,0,0,0
1677,H31090,0,297.9,307.6,1418,43.0,207,0,0,0,0,0,0
1678,M16537,2,297.9,307.5,1647,30.8,212,0,0,0,0,0,0
1679,L48858,1,298.0,307.5,1644,32.8,215,0,0,0,0,0,0
1680,L48859,1,298.0,307.5,1792,27.9,217,0,0,0,0,0,0
1681,M16540,2,297.9,307.4,1610,34.6,219,0,0,0,0,0,0
1682,M16541,2,297.8,307.3,1804,26.0,222,0,0,0,0,0,0
1683,H31096,0,297.9,307.4,1604,36.1,225,1,1,0,0,0,0
1684,M16543,2,297.9,307.4,1403,52.8,0,0,0,0,0,0,0
1685,L48864,1,297.8,307.3,1438,44.5,3,0,0,0,0,0,0
1686,L48865,1,297.9,307.3,1824,26.3,5,0,0,0,0,0,0
1687,H31100,0,297.9,307.3,1663,28.7,7,0,0,0,0,0,0
1688,L48867,1,297.9,307.3,1502,36.7,12,0,0,0,0,0,0
1689,L48868,1,297.9,307.4,1606,35.5,14,0,0,0,0,0,0
1690,L48869,1,297.9,307.5,1561,37.7,16,0,0,0,0,0,0
1691,M16550,2,297.9,307.4,1435,42.9,18,0,0,0,0,0,0
1692,L48871,1,297.9,307.5,1602,38.3,21,0,0,0,0,0,0
1693,M16552,2,298.1,307.6,1764,27.7,23,0,0,0,0,0,0
1694,H31107,0,298.0,307.5,1683,27.8,26,0,0,0,0,0,0
1695,L48874,1,298.0,307.5,1618,35.2,31,0,0,0,0,0,0
1696,L48875,1,298.0,307.6,1509,41.6,33,0,0,0,0,0,0
1697,L48876,1,297.9,307.6,1550,39.0,35,0,0,0,0,0,0
1698,M16557,2,297.9,307.6,1519,44.0,37,0,0,0,0,0,0
1699,L48878,1,297.9,307.6,1481,38.0,40,0,0,0,0,0,0
1700,L48879,1,298.1,307.7,1289,48.3,42,0,0,0,0,0,0
1701,M16560,2,298.0,307.6,1844,23.8,44,0,0,0,0,0,0
1702,L48881,1,298.0,307.7,1479,42.5,47,0,0,0,0,0,0
1703,L48882,1,298.0,307.7,1430,47.3,49,0,0,0,0,0,0
1704,M16563,2,298.1,307.8,1636,36.7,51,0,0,0,0,0,0
1705,M16564,2,298.1,307.8,1503,44.7,54,0,0,0,0,0,0
1706,M16565,2,298.1,307.8,1608,32.6,57,0,0,0,0,0,0
1707,L48886,1,298.2,307.8,1521,42.9,60,0,0,0,0,0,0
1708,L48887,1,298.2,307.8,1439,41.6,62,0,0,0,0,0,0
1709,L48888,1,298.2,307.8,1627,31.5,64,0,0,0,0,0,0
1710,L48889,1,298.2,307.8,1749,26.1,66,0,0,0,0,0,0
1711,L48890,1,298.2,307.8,1530,35.9,68,0,0,0,0,0,0
1712,L48891,1,298.2,307.8,1355,51.3,70,0,0,0,0,0,0
1713,L48892,1,298.3,307.9,1551,33.8,72,0,0,0,0,0,0
1714,L48893,1,298.2,307.8,1515,46.7,74,0,0,0,0,0,0
1715,L48894,1,298.2,307.8,1388,48.6,76,0,0,0,0,0,0
1716,L48895,1,298.2,307.8,1585,34.6,78,0,0,0,0,0,0
1717,L48896,1,298.1,307.7,1523,37.7,80,0,0,0,0,0,0
1718,L48897,1,298.2,307.6,1369,54.5,82,0,0,0,0,0,0
1719,M16578,2,298.2,307.7,1681,31.0,84,0,0,0,0,0,0
1720,L48899,1,298.2,307.7,1503,38.3,87,0,0,0,0,0,0
