UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temperature Difference [k],Any Failure
2928,M17787,2,0.5869565217391255,0.481481481481488,0.1472642607683353,0.6318681318681317,0.6521739130434783,0,0,0,0,0,0,-0.10547504025763749,0
2929,M17788,2,0.5978260869565162,0.4938271604938293,0.0523864959254948,0.7019230769230769,0.6640316205533596,0,0,0,0,0,0,-0.10399892646268688,0
2930,M17789,2,0.5978260869565162,0.4938271604938293,0.1827706635622817,0.4835164835164835,0.6758893280632411,0,0,0,0,0,0,-0.10399892646268688,0
2931,H32344,0,0.5869565217391255,0.481481481481488,0.1367869615832363,0.6524725274725274,0.6877470355731224,0,0,0,0,0,0,-0.10547504025763749,0
2932,L50111,1,0.5978260869565162,0.4938271604938293,0.1193247962747381,0.5714285714285714,0.7075098814229248,0,0,0,0,0,0,-0.10399892646268688,0
2933,L50112,1,0.6086956521739069,0.4938271604938293,0.169965075669383,0.5260989010989011,0.7154150197628458,0,0,0,0,0,0,-0.11486849168007757,0
2934,M17793,2,0.5978260869565162,0.4938271604938293,0.3393480791618161,0.331043956043956,0.7233201581027667,0,0,0,0,0,0,-0.10399892646268688,0
2935,M17794,2,0.5978260869565162,0.481481481481488,0.220023282887078,0.5288461538461537,0.7351778656126482,0,0,0,0,0,0,-0.11634460547502817,0
2936,M17795,2,0.5978260869565162,0.4938271604938293,0.2980209545983702,0.3351648351648351,0.7470355731225296,0,0,0,0,0,0,-0.10399892646268688,0
2937,M17796,2,0.6086956521739069,0.4938271604938293,0.1315483119906868,0.618131868131868,0.758893280632411,0,0,0,0,0,0,-0.11486849168007757,0
2938,L50117,1,0.5869565217391255,0.481481481481488,0.3736903376018626,0.3049450549450549,0.7707509881422925,0,0,0,0,0,0,-0.10547504025763749,0
2939,L50118,1,0.5869565217391255,0.4691358024691396,0.1810244470314319,0.4217032967032967,0.7786561264822134,0,0,0,0,0,0,-0.11782071926998589,0
2940,L50119,1,0.6086956521739069,0.4938271604938293,0.1530849825378347,0.5164835164835164,0.7865612648221343,0,0,0,0,0,0,-0.11486849168007757,0
2941,L50120,1,0.6086956521739069,0.4938271604938293,0.690919674039581,0.1456043956043956,0.7944664031620553,0,0,0,0,0,0,-0.11486849168007757,0
2942,M17801,2,0.5869565217391255,0.481481481481488,0.4819557625145517,0.2197802197802198,0.8023715415019762,1,1,0,0,0,0,-0.10547504025763749,1
2943,L50122,1,0.5869565217391255,0.4691358024691396,0.1705471478463329,0.6332417582417582,0.0,0,0,0,0,0,0,-0.11782071926998589,0
2944,H32357,0,0.5869565217391255,0.4691358024691396,0.4883585564610012,0.2184065934065934,0.0079051383399209,0,0,0,0,0,0,-0.11782071926998589,0
2945,L50124,1,0.5869565217391255,0.481481481481488,0.1961583236321304,0.4271978021978022,0.0276679841897233,0,0,0,0,0,0,-0.10547504025763749,0
2946,H32359,0,0.5869565217391255,0.481481481481488,0.4406286379511061,0.2293956043956044,0.0355731225296442,0,0,0,0,0,0,-0.10547504025763749,0
2947,M17806,2,0.5869565217391255,0.4691358024691396,0.2642607683352735,0.3667582417582418,0.0553359683794466,0,0,0,0,0,0,-0.11782071926998589,0
2948,L50127,1,0.5869565217391255,0.4691358024691396,0.2467986030267753,0.3461538461538461,0.067193675889328,0,0,0,0,0,0,-0.11782071926998589,0
2949,L50128,1,0.5869565217391255,0.4691358024691396,0.3969732246798604,0.2843406593406593,0.075098814229249,0,0,0,0,0,0,-0.11782071926998589,0
2950,M17809,2,0.5869565217391255,0.4691358024691396,0.1757857974388824,0.6167582417582418,0.0830039525691699,0,0,0,0,0,0,-0.11782071926998589,0
2951,M17810,2,0.5869565217391255,0.4691358024691396,0.1612339930151339,0.5851648351648351,0.0948616600790513,0,0,0,0,0,0,-0.11782071926998589,0
2952,L50131,1,0.5869565217391255,0.4691358024691396,0.3009313154831199,0.375,0.1067193675889328,0,0,0,0,0,0,-0.11782071926998589,0
2953,H32366,0,0.5869565217391255,0.4691358024691396,0.290454016298021,0.3667582417582418,0.1146245059288537,0,0,0,0,0,0,-0.11782071926998589,0
2954,L50133,1,0.5869565217391255,0.4691358024691396,0.2386495925494761,0.4340659340659341,0.1343873517786561,0,0,0,0,0,0,-0.11782071926998589,0
2955,H32368,0,0.5760869565217348,0.4567901234567912,0.3044237485448196,0.3324175824175824,0.142292490118577,0,0,0,0,0,0,-0.1192968330649436,0
2956,M17815,2,0.5869565217391255,0.4691358024691396,0.1577415599534343,0.5494505494505494,0.1620553359683794,0,0,0,0,0,0,-0.11782071926998589,0
2957,M17816,2,0.5978260869565162,0.481481481481488,0.1373690337601862,0.4793956043956044,0.1739130434782608,0,0,0,0,0,0,-0.11634460547502817,0
2958,L50137,1,0.5978260869565162,0.481481481481488,0.1920838183934808,0.5769230769230769,0.1857707509881422,0,0,0,0,0,0,-0.11634460547502817,0
2959,M17818,2,0.5978260869565162,0.4691358024691396,0.1821885913853318,0.559065934065934,0.1936758893280632,0,0,0,0,0,0,-0.12869028448737657,0
2960,M17819,2,0.5869565217391255,0.4567901234567912,0.2450523864959255,0.4285714285714286,0.2055335968379446,0,0,0,0,0,0,-0.13016639828233428,0
2961,L50140,1,0.5869565217391255,0.4691358024691396,0.1740395809080326,0.5563186813186812,0.217391304347826,0,0,0,0,0,0,-0.11782071926998589,0
2962,L50141,1,0.5760869565217348,0.4567901234567912,0.2828870779976717,0.3983516483516483,0.225296442687747,0,0,0,0,0,0,-0.1192968330649436,0
2963,L50142,1,0.5869565217391255,0.4691358024691396,0.1979045401629802,0.4958791208791208,0.2332015810276679,0,0,0,0,0,0,-0.11782071926998589,0
2964,M17823,2,0.5869565217391255,0.481481481481488,0.1577415599534343,0.5384615384615384,0.2411067193675889,0,0,0,0,0,0,-0.10547504025763749,0
2965,L50144,1,0.5869565217391255,0.4691358024691396,0.3050058207217695,0.364010989010989,0.2529644268774703,0,0,0,0,0,0,-0.11782071926998589,0
2966,M17825,2,0.5869565217391255,0.4691358024691396,0.3899883585564611,0.2898351648351648,0.2608695652173913,0,0,0,0,0,0,-0.11782071926998589,0
2967,L50146,1,0.5760869565217348,0.4444444444444499,0.2520372526193248,0.5,0.2727272727272727,0,0,0,0,0,0,-0.1316425120772849,0
2968,L50147,1,0.5760869565217348,0.4567901234567912,0.1169965075669383,0.6565934065934066,0.2806324110671936,0,0,0,0,0,0,-0.1192968330649436,0
2969,M17828,2,0.5760869565217348,0.4567901234567912,0.0838183934807916,0.5686813186813187,0.2885375494071146,0,0,0,0,0,0,-0.1192968330649436,0
2970,L50149,1,0.5760869565217348,0.4567901234567912,0.1746216530849825,0.5535714285714285,0.300395256916996,0,0,0,0,0,0,-0.1192968330649436,0
2971,M17830,2,0.5760869565217348,0.4567901234567912,0.1653084982537834,0.489010989010989,0.308300395256917,0,0,0,0,0,0,-0.1192968330649436,0
2972,M17831,2,0.5869565217391255,0.4691358024691396,0.130966239813737,0.5508241758241758,0.3201581027667984,0,0,0,0,0,0,-0.11782071926998589,0
2973,M17832,2,0.5760869565217348,0.4567901234567912,0.1536670547147847,0.554945054945055,0.3320158102766798,0,0,0,0,0,0,-0.1192968330649436,0
2974,M17833,2,0.5760869565217348,0.4444444444444499,0.1990686845168801,0.5796703296703296,0.3438735177865612,0,0,0,0,0,0,-0.1316425120772849,0
2975,M17834,2,0.5760869565217348,0.4567901234567912,0.2054714784633294,0.4587912087912089,0.3557312252964427,0,0,0,0,0,0,-0.1192968330649436,0
2976,H32389,0,0.5652173913043441,0.4567901234567912,0.1117578579743888,0.5824175824175825,0.3675889328063241,0,0,0,0,0,0,-0.10842726784755291,0
2977,M17836,2,0.5652173913043441,0.4444444444444499,0.4150174621653085,0.2980769230769231,0.3873517786561264,0,0,0,0,0,0,-0.1207729468598942,0
2978,L50157,1,0.5543478260869534,0.4444444444444499,0.1426076833527357,0.6387362637362637,0.3992094861660079,0,0,0,0,0,0,-0.10990338164250352,0
2979,H32392,0,0.5652173913043441,0.4567901234567912,0.2759022118742724,0.4450549450549451,0.4071146245059288,0,0,0,0,0,0,-0.10842726784755291,0
2980,L50159,1,0.5652173913043441,0.4691358024691396,0.2176949941792783,0.4766483516483517,0.4268774703557312,0,0,0,0,0,0,-0.09608158883520451,0
2981,L50160,1,0.5543478260869534,0.4691358024691396,0.1623981373690338,0.4876373626373626,0.4347826086956521,0,0,0,0,0,0,-0.08521202361781383,0
2982,H32395,0,0.5543478260869534,0.4567901234567912,0.2107101280558789,0.5027472527472526,0.4426877470355731,0,0,0,0,0,0,-0.09755770263016222,0
2983,L50162,1,0.5652173913043441,0.4691358024691396,0.3649592549476136,0.3282967032967033,0.4624505928853755,0,0,0,0,0,0,-0.09608158883520451,0
2984,L50163,1,0.5760869565217348,0.481481481481488,0.0710128055878929,0.7362637362637362,0.4703557312252964,0,0,0,0,0,0,-0.0946054750402468,0
2985,L50164,1,0.5760869565217348,0.4938271604938293,0.2741559953434226,0.3653846153846153,0.4782608695652173,0,0,0,0,0,0,-0.08225979602790551,0
2986,L50165,1,0.5869565217391255,0.5061728395061778,0.2491268917345751,0.3804945054945055,0.4861660079051383,0,0,0,0,0,0,-0.08078368223294774,0
2987,L50166,1,0.5760869565217348,0.5061728395061778,0.1670547147846333,0.6071428571428571,0.4940711462450592,0,0,0,0,0,0,-0.06991411701555705,0
2988,M17847,2,0.5760869565217348,0.5061728395061778,0.2857974388824215,0.3447802197802198,0.5019762845849802,0,0,0,0,0,0,-0.06991411701555705,0
2989,M17848,2,0.5760869565217348,0.5061728395061778,0.2118742724097788,0.5315934065934066,0.5138339920948616,0,0,0,0,0,0,-0.06991411701555705,0
2990,L50169,1,0.5760869565217348,0.5061728395061778,0.1944121071012806,0.5302197802197801,0.525691699604743,0,0,0,0,0,0,-0.06991411701555705,0
2991,L50170,1,0.5760869565217348,0.5061728395061778,0.3026775320139697,0.3406593406593406,0.533596837944664,0,0,0,0,0,0,-0.06991411701555705,0
2992,M17851,2,0.5652173913043441,0.4938271604938293,0.1006984866123399,0.6469780219780219,0.541501976284585,0,0,0,0,0,0,-0.07139023081051482,0
2993,M17852,2,0.5652173913043441,0.4938271604938293,0.3009313154831199,0.3516483516483516,0.5533596837944663,0,0,0,0,0,0,-0.07139023081051482,0
2994,M17853,2,0.5652173913043441,0.5061728395061778,0.1175785797438883,0.7156593406593406,0.5652173913043478,0,0,0,0,0,0,-0.05904455179816637,0
2995,L50174,1,0.5652173913043441,0.5061728395061778,0.1705471478463329,0.6689560439560439,0.5770750988142292,0,0,0,0,0,0,-0.05904455179816637,0
2996,L50175,1,0.5652173913043441,0.5061728395061778,0.2223515715948778,0.4615384615384615,0.5849802371541502,0,0,0,0,0,0,-0.05904455179816637,0
2997,M17856,2,0.5652173913043441,0.5061728395061778,0.1979045401629802,0.467032967032967,0.592885375494071,0,0,0,0,0,0,-0.05904455179816637,0
2998,L50177,1,0.5652173913043441,0.5061728395061778,0.1030267753201397,0.8090659340659341,0.6047430830039525,0,0,0,0,0,0,-0.05904455179816637,0
2999,L50178,1,0.5652173913043441,0.4938271604938293,0.260768335273574,0.4217032967032967,0.6126482213438734,0,0,0,0,0,0,-0.07139023081051482,0
3000,L50179,1,0.5652173913043441,0.4938271604938293,0.1321303841676367,0.7857142857142857,0.6205533596837944,0,0,0,0,0,0,-0.07139023081051482,0
3001,H32414,0,0.5652173913043441,0.5061728395061778,0.090803259604191,0.9478021978021977,0.6284584980237153,1,0,0,1,0,0,-0.05904455179816637,1
3002,L50181,1,0.5652173913043441,0.5061728395061778,0.1612339930151339,0.5508241758241758,0.6482213438735177,0,0,0,0,0,0,-0.05904455179816637,0
3003,M17862,2,0.5652173913043441,0.5061728395061778,0.2252619324796275,0.4821428571428571,0.6561264822134387,0,0,0,0,0,0,-0.05904455179816637,0
3004,M17863,2,0.5760869565217348,0.518518518518519,0.1635622817229337,0.5302197802197801,0.6679841897233201,0,0,0,0,0,0,-0.05756843800321576,0
3005,M17864,2,0.5652173913043441,0.518518518518519,0.1734575087310826,0.6785714285714286,0.6798418972332015,0,0,0,0,0,0,-0.046698872785825074,0
3006,L50185,1,0.5652173913043441,0.518518518518519,0.1949941792782306,0.4615384615384615,0.691699604743083,0,0,0,0,0,0,-0.046698872785825074,0
3007,L50186,1,0.5543478260869534,0.4938271604938293,0.1862630966239814,0.4381868131868132,0.6996047430830039,0,0,0,0,0,0,-0.060520665593124134,0
3008,L50187,1,0.5543478260869534,0.4938271604938293,0.0849825378346915,0.6373626373626373,0.7075098814229248,0,0,0,0,0,0,-0.060520665593124134,0
3009,M17868,2,0.5543478260869534,0.4938271604938293,0.220605355064028,0.4697802197802198,0.7154150197628458,0,0,0,0,0,0,-0.060520665593124134,0
3010,M17869,2,0.5543478260869534,0.4938271604938293,0.1734575087310826,0.4945054945054944,0.7272727272727272,0,0,0,0,0,0,-0.060520665593124134,0
3011,L50190,1,0.5434782608695627,0.481481481481488,0.2147846332945285,0.4574175824175824,0.7391304347826086,0,0,0,0,0,0,-0.06199677938807474,0
3012,M17871,2,0.5326086956521721,0.4691358024691396,0.1548311990686846,0.6552197802197802,0.7470355731225296,0,0,0,0,0,0,-0.06347289318303245,0
3013,L50192,1,0.5543478260869534,0.481481481481488,0.1536670547147847,0.5618131868131868,0.758893280632411,0,0,0,0,0,0,-0.07286634460546543,0
3014,L50193,1,0.5652173913043441,0.481481481481488,0.1292200232828871,0.6126373626373626,0.7667984189723319,0,0,0,0,0,0,-0.08373590982285611,0
3015,L50194,1,0.5652173913043441,0.4938271604938293,0.239813736903376,0.5357142857142856,0.7747035573122529,0,0,0,0,0,0,-0.07139023081051482,0
3016,L50195,1,0.5652173913043441,0.4938271604938293,0.2450523864959255,0.3667582417582418,0.7826086956521738,0,0,0,0,0,0,-0.07139023081051482,0
3017,L50196,1,0.5652173913043441,0.5061728395061778,0.1589057043073342,0.618131868131868,0.7905138339920948,0,0,0,0,0,0,-0.05904455179816637,0
3018,L50197,1,0.5652173913043441,0.5061728395061778,0.079743888242142,0.657967032967033,0.7984189723320158,0,0,0,0,0,0,-0.05904455179816637,0
3019,M17878,2,0.5652173913043441,0.5061728395061778,0.2316647264260768,0.4409340659340659,0.8063241106719367,0,0,0,0,0,0,-0.05904455179816637,0
3020,L50199,1,0.5652173913043441,0.5061728395061778,0.1228172293364378,0.6923076923076923,0.8181818181818181,1,0,0,0,1,0,-0.05904455179816637,1
3021,L50200,1,0.5543478260869534,0.481481481481488,0.2182770663562282,0.4711538461538462,0.826086956521739,0,0,0,0,0,0,-0.07286634460546543,0
3022,L50201,1,0.5652173913043441,0.5061728395061778,0.1472642607683353,0.6291208791208791,0.83399209486166,0,0,0,0,0,0,-0.05904455179816637,0
3023,L50202,1,0.5652173913043441,0.481481481481488,0.3445867287543657,0.3681318681318681,0.8418972332015809,0,0,0,0,0,0,-0.08373590982285611,0
3024,L50203,1,0.5543478260869534,0.4691358024691396,0.3160651920838184,0.3489010989010989,0.849802371541502,0,0,0,0,0,0,-0.08521202361781383,0
3025,L50204,1,0.5652173913043441,0.481481481481488,0.1728754365541327,0.5192307692307692,0.8577075098814229,0,0,0,0,0,0,-0.08373590982285611,0
3026,L50205,1,0.5652173913043441,0.481481481481488,0.1152502910360885,0.6373626373626373,0.8656126482213438,0,0,0,0,0,0,-0.08373590982285611,0
3027,M17886,2,0.5543478260869534,0.4691358024691396,0.419091967403958,0.2486263736263736,0.8735177865612648,0,0,0,0,0,0,-0.08521202361781383,0
3028,L50207,1,0.5652173913043441,0.4691358024691396,0.3544819557625146,0.271978021978022,0.0,0,0,0,0,0,0,-0.09608158883520451,0
3029,L50208,1,0.5652173913043441,0.4691358024691396,0.1228172293364378,0.7115384615384616,0.0079051383399209,0,0,0,0,0,0,-0.09608158883520451,0
3030,L50209,1,0.5543478260869534,0.4691358024691396,0.2077997671711292,0.6524725274725274,0.0158102766798418,0,0,0,0,0,0,-0.08521202361781383,0
3031,M17890,2,0.5543478260869534,0.481481481481488,0.2299185098952271,0.4148351648351648,0.0237154150197628,0,0,0,0,0,0,-0.07286634460546543,0
3032,M17891,2,0.5652173913043441,0.4938271604938293,0.1286379511059372,0.5425824175824175,0.0355731225296442,0,0,0,0,0,0,-0.07139023081051482,0
3033,M17892,2,0.5760869565217348,0.5061728395061778,0.1623981373690338,0.5370879120879121,0.0474308300395256,0,0,0,0,0,0,-0.06991411701555705,0
3034,M17893,2,0.5760869565217348,0.4938271604938293,0.4458672875436554,0.260989010989011,0.0592885375494071,0,0,0,0,0,0,-0.08225979602790551,0
3035,H32448,0,0.5760869565217348,0.4938271604938293,0.1757857974388824,0.5494505494505494,0.0711462450592885,0,0,0,0,0,0,-0.08225979602790551,0
3036,M17895,2,0.5760869565217348,0.4938271604938293,0.1513387660069849,0.532967032967033,0.0909090909090909,0,0,0,0,0,0,-0.08225979602790551,0
3037,L50216,1,0.5543478260869534,0.481481481481488,0.0878928987194412,0.6085164835164835,0.1027667984189723,0,0,0,0,0,0,-0.07286634460546543,0
3038,L50217,1,0.5652173913043441,0.4938271604938293,0.4185098952270082,0.2815934065934066,0.1106719367588932,0,0,0,0,0,0,-0.07139023081051482,0
3039,L50218,1,0.5543478260869534,0.4691358024691396,0.1053550640279394,0.6401098901098901,0.1185770750988142,0,0,0,0,0,0,-0.08521202361781383,0
3040,M17899,2,0.5434782608695627,0.4691358024691396,0.2892898719441211,0.3791208791208791,0.1264822134387351,0,0,0,0,0,0,-0.07434245840042314,0
3041,L50220,1,0.5434782608695627,0.4691358024691396,0.1781140861466822,0.4793956043956044,0.1383399209486165,0,0,0,0,0,0,-0.07434245840042314,0
3042,L50221,1,0.5543478260869534,0.4691358024691396,0.2182770663562282,0.4821428571428571,0.1462450592885375,0,0,0,0,0,0,-0.08521202361781383,0
3043,M17902,2,0.5326086956521721,0.4567901234567912,0.169383003492433,0.5508241758241758,0.1541501976284585,0,0,0,0,0,0,-0.07581857219538085,0
3044,L50223,1,0.5434782608695627,0.4691358024691396,0.2229336437718277,0.4684065934065933,0.1660079051383399,0,0,0,0,0,0,-0.07434245840042314,0
3045,L50224,1,0.5326086956521721,0.4567901234567912,0.4732246798603027,0.2417582417582417,0.1739130434782608,0,0,0,0,0,0,-0.07581857219538085,0
3046,L50225,1,0.5326086956521721,0.4567901234567912,0.2083818393480792,0.4326923076923076,0.1818181818181818,0,0,0,0,0,0,-0.07581857219538085,0
3047,M17906,2,0.5326086956521721,0.4567901234567912,0.1938300349243307,0.4972527472527473,0.1897233201581027,0,0,0,0,0,0,-0.07581857219538085,0
3048,L50227,1,0.5326086956521721,0.4567901234567912,0.2270081490104774,0.4739010989010988,0.2015810276679841,0,0,0,0,0,0,-0.07581857219538085,0
3049,L50228,1,0.5326086956521721,0.4444444444444499,0.2118742724097788,0.5412087912087912,0.2094861660079051,0,0,0,0,0,0,-0.08816425120772214,0
3050,L50229,1,0.5217391304347814,0.4320987654321016,0.0919674039580908,0.7156593406593406,0.217391304347826,0,0,0,0,0,0,-0.0896403650026798,0
3051,L50230,1,0.5326086956521721,0.4320987654321016,0.1530849825378347,0.6524725274725274,0.225296442687747,0,0,0,0,0,0,-0.10050993022007049,0
3052,L50231,1,0.5326086956521721,0.4444444444444499,0.1152502910360885,0.6249999999999999,0.2332015810276679,0,0,0,0,0,0,-0.08816425120772214,0
3053,L50232,1,0.5217391304347814,0.4320987654321016,0.1472642607683353,0.5315934065934066,0.2411067193675889,0,0,0,0,0,0,-0.0896403650026798,0
3054,H32467,0,0.5326086956521721,0.4444444444444499,0.1967403958090804,0.4368131868131868,0.2490118577075098,0,0,0,0,0,0,-0.08816425120772214,0
3055,H32468,0,0.5326086956521721,0.4444444444444499,0.1012805587892898,0.6167582417582418,0.2687747035573122,0,0,0,0,0,0,-0.08816425120772214,0
3056,L50235,1,0.5217391304347814,0.4320987654321016,0.1507566938300349,0.4642857142857143,0.2885375494071146,0,0,0,0,0,0,-0.0896403650026798,0
3057,L50236,1,0.5326086956521721,0.4320987654321016,0.290454016298021,0.3585164835164835,0.2964426877470355,0,0,0,0,0,0,-0.10050993022007049,0
3058,L50237,1,0.5217391304347814,0.4197530864197603,0.1350407450523865,0.5892857142857143,0.3043478260869565,0,0,0,0,0,0,-0.1019860440150211,0
3059,L50238,1,0.5108695652173907,0.4074074074074119,0.3149010477299185,0.3887362637362637,0.3122529644268774,0,0,0,0,0,0,-0.1034621578099788,0
3060,M17919,2,0.5108695652173907,0.4074074074074119,0.1164144353899884,0.5769230769230769,0.3201581027667984,0,0,0,0,0,0,-0.1034621578099788,0
3061,L50240,1,0.5108695652173907,0.4197530864197603,0.4155995343422584,0.2747252747252747,0.3320158102766798,0,0,0,0,0,0,-0.0911164787976304,0
3062,L50241,1,0.5217391304347814,0.4197530864197603,0.1076833527357392,0.7541208791208791,0.3399209486166007,0,0,0,0,0,0,-0.1019860440150211,0
3063,L50242,1,0.4999999999999929,0.4074074074074119,0.2240977881257276,0.4972527472527473,0.3478260869565217,0,0,0,0,0,0,-0.09259259259258101,0
